Temperature [degC],Current [A],SoC,C1 [F]
10,-300,0.15000000000000002,27872.64116760422
10,-300,0.2,28853.717887402563
10,-300,0.25,29739.45992487632
10,-300,0.30000000000000004,30505.64830080347
10,-300,0.35000000000000003,31129.42494570793
10,-300,0.4,31590.82946565419
10,-300,0.45,31874.29652965308
10,-300,0.5,31969.91941924204
10,-300,0.55,31874.296529653075
10,-300,0.6000000000000001,31590.82946565419
10,-300,0.65,31129.42494570793
10,-300,0.7000000000000001,30505.64830080347
10,-300,0.75,29739.45992487632
10,-300,0.8,28853.717887402563
10,-300,0.8500000000000001,27872.64116760422
10,-300,0.9,26820.40219735071
10,-300,0.9500000000000001,25719.967352568012
10,-300,1.0,24592.245707109258
10,-250,0.0,24713.38977463197
10,-250,0.05,25846.66669913239
10,-250,0.1,26952.52240521943
10,-250,0.15000000000000002,28009.944818676166
10,-250,0.2,28995.85442871982
10,-250,0.25,29885.959727461915
10,-250,0.30000000000000004,30655.922430364084
10,-250,0.35000000000000003,31282.77186662275
10,-250,0.4,31746.449315238697
10,-250,0.45,32031.312768715412
10,-250,0.5,32127.40670702156
10,-250,0.55,32031.31276871541
10,-250,0.6000000000000001,31746.449315238697
10,-250,0.65,31282.77186662275
10,-250,0.7000000000000001,30655.922430364084
10,-250,0.75,29885.959727461915
10,-250,0.8,28995.85442871982
10,-250,0.8500000000000001,28009.944818676166
10,-250,0.9,26952.52240521943
10,-250,0.9500000000000001,25846.666699132384
10,-250,1.0,24713.38977463197
10,-200,0.0,24835.733288367766
10,-200,0.05,25974.620494672647
10,-200,0.1,27085.950733958143
10,-200,0.15000000000000002,28148.607911837928
10,-200,0.2,29139.398262525363
10,-200,0.25,30033.91002314242
10,-200,0.30000000000000004,30807.684422593607
10,-200,0.35000000000000003,31437.637073883252
10,-200,0.4,31903.609955413143
10,-200,0.45,32189.88362400608
10,-200,0.5,32286.4532748781
10,-200,0.55,32189.883624006077
10,-200,0.6000000000000001,31903.609955413143
10,-200,0.65,31437.637073883252
10,-200,0.7000000000000001,30807.684422593607
10,-200,0.75,30033.91002314242
10,-200,0.8,29139.398262525363
10,-200,0.8500000000000001,28148.607911837928
10,-200,0.9,27085.950733958143
10,-200,0.9500000000000001,25974.620494672643
10,-200,1.0,24835.733288367766
10,-150,0.0,24959.294150498954
10,-150,0.05,26103.847462307836
10,-150,0.1,27220.706707758927
10,-150,0.15000000000000002,28288.65073726996
10,-150,0.2,29284.370393184698
10,-150,0.25,30183.332461068505
10,-150,0.30000000000000004,30960.95648439756
10,-150,0.35000000000000003,31594.043228479695
10,-150,0.4,32062.334383052017
10,-150,0.45,32350.032298752387
10,-150,0.5,32447.082395648642
10,-150,0.55,32350.03229875238
10,-150,0.6000000000000001,32062.334383052017
10,-150,0.65,31594.043228479695
10,-150,0.7000000000000001,30960.95648439756
10,-150,0.75,30183.332461068505
10,-150,0.8,29284.370393184698
10,-150,0.8500000000000001,28288.65073726996
10,-150,0.9,27220.706707758927
10,-150,0.9500000000000001,26103.847462307836
10,-150,1.0,24959.294150498954
10,-100,0.0,25084.090621251446
10,-100,0.05,26234.366699619375
10,-100,0.1,27356.810241297724
10,-100,0.15000000000000002,28430.093990956306
10,-100,0.2,29430.792245150613
10,-100,0.25,30334.249123373847
10,-100,0.30000000000000004,31115.761266819543
10,-100,0.35000000000000003,31752.01344462209
10,-100,0.4,32222.646054967274
10,-100,0.45,32511.78246024614
10,-100,0.5,32609.31780762688
10,-100,0.55,32511.782460246137
10,-100,0.6000000000000001,32222.646054967274
10,-100,0.65,31752.01344462209
10,-100,0.7000000000000001,31115.761266819543
10,-100,0.75,30334.249123373847
10,-100,0.8,29430.792245150613
10,-100,0.8500000000000001,28430.093990956306
10,-100,0.9,27356.810241297724
10,-100,0.9500000000000001,26234.366699619375
10,-100,1.0,25084.090621251446
10,-50,0.0,25210.141327890895
10,-50,0.05,26366.197688059674
10,-50,0.1,27494.28164954545
10,-50,0.15000000000000002,28572.95878488071
10,-50,0.2,29578.685673518205
10,-50,0.25,30486.68253605412
10,-50,0.30000000000000004,31272.121876200545
10,-50,0.35000000000000003,31911.57130112773
10,-50,0.4,32384.568899464597
10,-50,0.45,32675.15825150366
10,-50,0.5,32773.18372625817
10,-50,0.55,32675.158251503657
10,-50,0.6000000000000001,32384.568899464597
10,-50,0.65,31911.57130112773
10,-50,0.7000000000000001,31272.121876200545
10,-50,0.75,30486.68253605412
10,-50,0.8,29578.685673518205
10,-50,0.8500000000000001,28572.95878488071
10,-50,0.9,27494.28164954545
10,-50,0.9500000000000001,26366.19768805967
10,-50,1.0,25210.141327890895
10,0,0.0,25337.46527399136
10,0,0.05,26499.360302645833
10,0,0.1,27633.14165787649
10,0,0.15000000000000002,28717.266657531618
10,0,0.2,29728.072974899613
10,0,0.25,30640.655680175605
10,0,0.30000000000000004,31430.061885676307
10,0,0.35000000000000003,32072.740853153628
10,0,0.4,32548.12732824977
10,0,0.45,32840.184303278926
10,0,0.5,32938.70485618877
10,0,0.55,32840.184303278926
10,0,0.6000000000000001,32548.12732824977
10,0,0.65,32072.740853153628
10,0,0.7000000000000001,31430.061885676307
10,0,0.75,30640.655680175605
10,0,0.8,29728.072974899613
10,0,0.8500000000000001,28717.266657531618
10,0,0.9,27633.14165787649
10,0,0.9500000000000001,26499.360302645833
10,0,1.0,25337.46527399136
10,50,0.0,25210.141327890895
10,50,0.05,26366.197688059674
10,50,0.1,27494.28164954545
10,50,0.15000000000000002,28572.95878488071
10,50,0.2,29578.685673518205
10,50,0.25,30486.68253605412
10,50,0.30000000000000004,31272.121876200545
10,50,0.35000000000000003,31911.57130112773
10,50,0.4,32384.568899464597
10,50,0.45,32675.15825150366
10,50,0.5,32773.18372625817
10,50,0.55,32675.158251503657
10,50,0.6000000000000001,32384.568899464597
10,50,0.65,31911.57130112773
10,50,0.7000000000000001,31272.121876200545
10,50,0.75,30486.68253605412
10,50,0.8,29578.685673518205
10,50,0.8500000000000001,28572.95878488071
10,50,0.9,27494.28164954545
10,50,0.9500000000000001,26366.19768805967
10,50,1.0,25210.141327890895
10,100,0.0,25084.090621251446
10,100,0.05,26234.366699619375
10,100,0.1,27356.810241297724
10,100,0.15000000000000002,28430.093990956306
10,100,0.2,29430.792245150613
10,100,0.25,30334.249123373847
10,100,0.30000000000000004,31115.761266819543
10,100,0.35000000000000003,31752.01344462209
10,100,0.4,32222.646054967274
10,100,0.45,32511.78246024614
10,100,0.5,32609.31780762688
10,100,0.55,32511.782460246137
10,100,0.6000000000000001,32222.646054967274
10,100,0.65,31752.01344462209
10,100,0.7000000000000001,31115.761266819543
10,100,0.75,30334.249123373847
10,100,0.8,29430.792245150613
10,100,0.8500000000000001,28430.093990956306
10,100,0.9,27356.810241297724
10,100,0.9500000000000001,26234.366699619375
10,100,1.0,25084.090621251446
10,150,0.0,24959.294150498954
10,150,0.05,26103.847462307836
10,150,0.1,27220.706707758927
10,150,0.15000000000000002,28288.65073726996
10,150,0.2,29284.370393184698
10,150,0.25,30183.332461068505
10,150,0.30000000000000004,30960.95648439756
10,150,0.35000000000000003,31594.043228479695
10,150,0.4,32062.334383052017
10,150,0.45,32350.032298752387
10,150,0.5,32447.082395648642
10,150,0.55,32350.03229875238
10,150,0.6000000000000001,32062.334383052017
10,150,0.65,31594.043228479695
10,150,0.7000000000000001,30960.95648439756
10,150,0.75,30183.332461068505
10,150,0.8,29284.370393184698
10,150,0.8500000000000001,28288.65073726996
10,150,0.9,27220.706707758927
10,150,0.9500000000000001,26103.847462307836
10,150,1.0,24959.294150498954
10,200,0.0,24835.733288367766
10,200,0.05,25974.620494672647
10,200,0.1,27085.950733958143
10,200,0.15000000000000002,28148.607911837928
10,200,0.2,29139.398262525363
10,200,0.25,30033.91002314242
10,200,0.30000000000000004,30807.684422593607
10,200,0.35000000000000003,31437.637073883252
10,200,0.4,31903.609955413143
10,200,0.45,32189.88362400608
10,200,0.5,32286.4532748781
10,200,0.55,32189.883624006077
10,200,0.6000000000000001,31903.609955413143
10,200,0.65,31437.637073883252
10,200,0.7000000000000001,30807.684422593607
10,200,0.75,30033.91002314242
10,200,0.8,29139.398262525363
10,200,0.8500000000000001,28148.607911837928
10,200,0.9,27085.950733958143
10,200,0.9500000000000001,25974.620494672643
10,200,1.0,24835.733288367766
10,250,0.0,24713.38977463197
10,250,0.05,25846.66669913239
10,250,0.1,26952.52240521943
10,250,0.15000000000000002,28009.944818676166
10,250,0.2,28995.85442871982
10,250,0.25,29885.959727461915
10,250,0.30000000000000004,30655.922430364084
10,250,0.35000000000000003,31282.77186662275
10,250,0.4,31746.449315238697
10,250,0.45,32031.312768715412
10,250,0.5,32127.40670702156
10,250,0.55,32031.31276871541
10,250,0.6000000000000001,31746.449315238697
10,250,0.65,31282.77186662275
10,250,0.7000000000000001,30655.922430364084
10,250,0.75,29885.959727461915
10,250,0.8,28995.85442871982
10,250,0.8500000000000001,28009.944818676166
10,250,0.9,26952.52240521943
10,250,0.9500000000000001,25846.666699132384
10,250,1.0,24713.38977463197
10,300,0.0,24592.245707109258
10,300,0.05,25719.967352568012
10,300,0.1,26820.40219735071
10,300,0.15000000000000002,27872.64116760422
10,300,0.2,28853.717887402563
10,300,0.25,29739.45992487632
10,300,0.30000000000000004,30505.64830080347
10,300,0.35000000000000003,31129.42494570793
10,300,0.4,31590.82946565419
10,300,0.45,31874.29652965308
10,300,0.5,31969.91941924204
10,300,0.55,31874.296529653075
10,300,0.6000000000000001,31590.82946565419
10,300,0.65,31129.42494570793
10,300,0.7000000000000001,30505.64830080347
10,300,0.75,29739.45992487632
10,300,0.8,28853.717887402563
10,300,0.8500000000000001,27872.64116760422
10,300,0.9,26820.40219735071
10,300,0.9500000000000001,25719.967352568012
10,300,1.0,24592.245707109258
10,350,0.0,24472.283532928242
10,350,0.05,25594.504097189634
10,350,0.1,26689.57096711973
10,350,0.15000000000000002,27736.67706434762
10,350,0.2,28712.968044049387
10,350,0.25,29594.389388657408
10,350,0.30000000000000004,30356.84026031175
10,350,0.35000000000000003,30977.57409231424
10,350,0.4,31436.72785850466
10,350,0.45,31718.812156337703
10,350,0.5,31813.968592806716
10,350,0.55,31718.8121563377
10,350,0.6000000000000001,31436.72785850466
10,350,0.65,30977.57409231424
10,350,0.7000000000000001,30356.84026031175
10,350,0.75,29594.389388657408
10,350,0.8,28712.968044049387
10,350,0.8500000000000001,27736.67706434762
10,350,0.9,26689.57096711973
10,350,0.9500000000000001,25594.504097189634
10,350,1.0,24472.283532928242
10,400,0.0,24353.486040049942
10,400,0.05,25470.258931669294
10,400,0.1,26560.0099430075
10,400,0.15000000000000002,27602.033000928448
10,400,0.2,28573.584704029723
10,400,0.25,29450.72730424645
10,400,0.30000000000000004,30209.476958077226
10,400,0.35000000000000003,30827.19751905057
10,400,0.4,31284.12238346337
10,400,0.45,31564.8373400448
10,400,0.5,31659.531852064934
10,400,0.55,31564.837340044796
10,400,0.6000000000000001,31284.12238346337
10,400,0.65,30827.19751905057
10,400,0.7000000000000001,30209.476958077226
10,400,0.75,29450.72730424645
10,400,0.8,28573.584704029723
10,400,0.8500000000000001,27602.033000928448
10,400,0.9,26560.0099430075
10,400,0.9500000000000001,25470.258931669294
10,400,1.0,24353.486040049942
10,450,0.0,24235.836349035217
10,450,0.05,25347.214202530802
10,450,0.1,26431.700716229683
10,450,0.15000000000000002,27468.689846334597
10,450,0.2,28435.548062947455
10,450,0.25,29308.4532592984
10,450,0.30000000000000004,30063.537455864298
10,450,0.35000000000000003,30678.27385953825
10,450,0.4,31132.991357456307
10,450,0.45,31412.35020313637
10,450,0.5,31506.587253745784
10,450,0.55,31412.350203136368
10,450,0.6000000000000001,31132.991357456307
10,450,0.65,30678.27385953825
10,450,0.7000000000000001,30063.537455864298
10,450,0.75,29308.4532592984
10,450,0.8,28435.548062947455
10,450,0.8500000000000001,27468.689846334597
10,450,0.9,26431.700716229683
10,450,0.9500000000000001,25347.2142025308
10,450,1.0,24235.836349035217
10,500,0.0,24119.317905049465
10,500,0.05,25225.352595787863
10,500,0.1,26304.625232017042
10,500,0.15000000000000002,27336.628837457985
10,500,0.2,28298.83869726021
10,500,0.25,29167.54723401331
10,500,0.30000000000000004,29919.001218095713
10,500,0.35000000000000003,30530.78215829047
10,500,0.4,30983.313514391608
10,500,0.45,31261.329288698213
10,500,0.5,31355.11327656431
10,500,0.55,31261.32928869821
10,500,0.6000000000000001,30983.313514391608
10,500,0.65,30530.78215829047
10,500,0.7000000000000001,29919.001218095713
10,500,0.75,29167.54723401331
10,500,0.8,28298.83869726021
10,500,0.8500000000000001,27336.628837457985
10,500,0.9,26304.625232017042
10,500,0.9500000000000001,25225.352595787852
10,500,1.0,24119.317905049465
10,550,0.0,24003.91447009708
10,550,0.05,25104.65712882237
10,550,0.1,26178.765781146147
10,550,0.15000000000000002,27205.831570293118
10,550,0.2,28163.437555168053
10,550,0.25,29027.98959174531
10,550,0.30000000000000004,29775.848102219657
10,550,0.35000000000000003,30384.70186088239
10,550,0.4,30835.067995183996
10,550,0.45,31111.75355047478
10,550,0.5,31205.088811126203
10,550,0.55,31111.753550474776
10,550,0.6000000000000001,30835.067995183996
10,550,0.65,30384.70186088239
10,550,0.7000000000000001,29775.848102219657
10,550,0.75,29027.98959174531
10,550,0.8,28163.437555168053
10,550,0.8500000000000001,27205.831570293118
10,550,0.9,26178.765781146147
10,550,0.9500000000000001,25104.657128822364
10,550,1.0,24003.91447009708
10,600,0.0,23889.610115477564
10,600,0.05,24985.11114249464
10,600,0.1,26054.10499171212
10,600,0.15000000000000002,27076.279991386953
10,600,0.2,28029.325947762492
10,600,0.25,28889.76106987985
10,600,0.30000000000000004,29634.058349351944
10,600,0.35000000000000003,30240.01280440199
10,600,0.4,30688.23433806407
10,600,0.45,30963.602343091567
10,600,0.5,31056.493150120838
10,600,0.55,30963.602343091563
10,600,0.6000000000000001,30688.23433806407
10,600,0.65,30240.01280440199
10,600,0.7000000000000001,29634.058349351944
10,600,0.75,28889.76106987985
10,600,0.8,28029.325947762492
10,600,0.8500000000000001,27076.279991386953
10,600,0.9,26054.10499171212
10,600,0.9500000000000001,24985.111142494636
10,600,1.0,23889.610115477564
10,650,0.0,23776.389214456347
10,650,0.05,24866.69829347808
10,650,0.1,25930.62582113528
10,650,0.15000000000000002,26947.956389532043
10,650,0.2,27896.485540427126
10,650,0.25,28752.84277097047
10,650,0.30000000000000004,29493.612575184405
10,650,0.35000000000000003,30096.695208172598
10,650,0.4,30542.792469163294
10,650,0.45,30816.855412555586
10,650,0.5,30909.30597879325
10,650,0.55,30816.855412555582
10,650,0.6000000000000001,30542.792469163294
10,650,0.65,30096.695208172598
10,650,0.7000000000000001,29493.612575184405
10,650,0.75,28752.84277097047
10,650,0.8,27896.485540427126
10,650,0.8500000000000001,26947.956389532043
10,650,0.9,25930.62582113528
10,650,0.9500000000000001,24866.698293478075
10,650,1.0,23776.389214456347
10,700,0.0,23664.236435142873
10,700,0.05,24749.40254681073
10,700,0.1,25808.31154839408
10,700,0.15000000000000002,26820.843387694626
10,700,0.2,27764.89834448171
10,700,0.25,28617.216154126265
10,700,0.30000000000000004,29354.491761150508
10,700,0.35000000000000003,29954.72966473782
10,700,0.4,30398.72269336535
10,700,0.45,30671.49288702466
10,700,0.5,30763.50736568574
10,700,0.55,30671.49288702466
10,700,0.6000000000000001,30398.72269336535
10,700,0.65,29954.72966473782
10,700,0.7000000000000001,29354.491761150508
10,700,0.75,28617.216154126265
10,700,0.8,27764.89834448171
10,700,0.8500000000000001,26820.843387694626
10,700,0.9,25808.31154839408
10,700,0.9500000000000001,24749.402546810725
10,700,1.0,23664.236435142873
20,-400,0.0,32540.488023311133
20,-400,0.05,34032.690611668935
20,-400,0.1,35488.787273745365
20,-400,0.15000000000000002,36881.11109878332
20,-400,0.2,38179.27295153833
20,-400,0.25,39351.2878421437
20,-400,0.30000000000000004,40365.10918922182
20,-400,0.35000000000000003,41190.491168748275
20,-400,0.4,41801.022164332484
20,-400,0.45,42176.10611196857
20,-400,0.5,42302.634430304475
20,-400,0.55,42176.10611196856
20,-400,0.6000000000000001,41801.022164332484
20,-400,0.65,41190.491168748275
20,-400,0.7000000000000001,40365.10918922182
20,-400,0.75,39351.2878421437
20,-400,0.8,38179.27295153833
20,-400,0.8500000000000001,36881.11109878332
20,-400,0.9,35488.787273745365
20,-400,0.9500000000000001,34032.69061166892
20,-400,1.0,32540.488023311133
20,-350,0.0,32699.222111229723
20,-350,0.05,34198.7037366039
20,-350,0.1,35661.903309227055
20,-350,0.15000000000000002,37061.01895780178
20,-350,0.2,38365.5133073995
20,-350,0.25,39543.2453438127
20,-350,0.30000000000000004,40562.01216087657
20,-350,0.35000000000000003,41391.420393961685
20,-350,0.4,42004.92958952435
20,-350,0.45,42381.84321495379
20,-350,0.5,42508.988744598646
20,-350,0.55,42381.843214953784
20,-350,0.6000000000000001,42004.92958952435
20,-350,0.65,41391.420393961685
20,-350,0.7000000000000001,40562.01216087657
20,-350,0.75,39543.2453438127
20,-350,0.8,38365.5133073995
20,-350,0.8500000000000001,37061.01895780178
20,-350,0.9,35661.903309227055
20,-350,0.9500000000000001,34198.70373660389
20,-350,1.0,32699.222111229723
20,-300,0.0,32859.51241569653
20,-300,0.05,34366.3444411951
20,-300,0.1,35836.71656074287
20,-300,0.15000000000000002,37242.69061935963
20,-300,0.2,38553.57954910243
20,-300,0.25,39737.08478177256
20,-300,0.30000000000000004,40760.84555382204
20,-300,0.35000000000000003,41594.31951353993
20,-300,0.4,42210.836107120056
20,-300,0.45,42589.597348360425
20,-300,0.5,42717.3661404055
20,-300,0.55,42589.59734836042
20,-300,0.6000000000000001,42210.836107120056
20,-300,0.65,41594.31951353993
20,-300,0.7000000000000001,40760.84555382204
20,-300,0.75,39737.08478177256
20,-300,0.8,38553.57954910243
20,-300,0.8500000000000001,37242.69061935963
20,-300,0.9,35836.71656074287
20,-300,0.9500000000000001,34366.344441195084
20,-300,1.0,32859.51241569653
20,-250,0.0,33021.381934985686
20,-250,0.05,34535.63677834384
20,-250,0.1,36013.25211030318
20,-250,0.15000000000000002,37426.15214950426
20,-250,0.2,38743.498660181765
20,-250,0.25,39932.833967889674
20,-250,0.30000000000000004,40961.637896451706
20,-250,0.35000000000000003,41799.2176392224
20,-250,0.4,42418.771260357105
20,-250,0.45,42799.39832051983
20,-250,0.5,42927.796515481394
20,-250,0.55,42799.398320519824
20,-250,0.6000000000000001,42418.771260357105
20,-250,0.65,41799.2176392224
20,-250,0.7000000000000001,40961.637896451706
20,-250,0.75,39932.833967889674
20,-250,0.8,38743.498660181765
20,-250,0.8500000000000001,37426.15214950426
20,-250,0.9,36013.25211030318
20,-250,0.9500000000000001,34535.63677834383
20,-250,1.0,33021.381934985686
20,-200,0.0,33184.854122782635
20,-200,0.05,34706.605277246534
20,-200,0.1,36191.53553659181
20,-200,0.15000000000000002,37611.4301304424
20,-200,0.2,38935.29815849949
20,-200,0.25,40130.521264760406
20,-200,0.30000000000000004,41164.4182820777
20,-200,0.35000000000000003,42006.144459218536
20,-200,0.4,42628.765177487585
20,-200,0.45,43011.27653002735
20,-200,0.5,43140.31035961743
20,-200,0.55,43011.276530027346
20,-200,0.6000000000000001,42628.765177487585
20,-200,0.65,42006.144459218536
20,-200,0.7000000000000001,41164.4182820777
20,-200,0.75,40130.521264760406
20,-200,0.8,38935.29815849949
20,-200,0.8500000000000001,37611.4301304424
20,-200,0.9,36191.53553659181
20,-200,0.9500000000000001,34706.60527724652
20,-200,1.0,33184.854122782635
20,-150,0.0,33349.95289951291
20,-150,0.05,34879.274955242785
20,-150,0.1,36371.59292732113
20,-150,0.15000000000000002,37798.55167337993
20,-150,0.2,39129.00610953681
20,-150,0.25,40330.175599410955
20,-150,0.30000000000000004,41369.21638298356
20,-150,0.35000000000000003,42215.13025254799
20,-150,0.4,42840.848586330816
20,-150,0.45,43225.262980425505
20,-150,0.5,43354.93876936678
20,-150,0.55,43225.26298042549
20,-150,0.6000000000000001,42840.848586330816
20,-150,0.65,42215.13025254799
20,-150,0.7000000000000001,41369.21638298356
20,-150,0.75,40330.175599410955
20,-150,0.8,39129.00610953681
20,-150,0.8500000000000001,37798.55167337993
20,-150,0.9,36371.59292732113
20,-150,0.9500000000000001,34879.27495524278
20,-150,1.0,33349.95289951291
20,-100,0.0,33516.70266401046
20,-100,0.05,35053.671330018995
20,-100,0.1,36553.45089195773
20,-100,0.15000000000000002,37987.54443174683
20,-100,0.2,39324.65114008448
20,-100,0.25,40531.82647740801
20,-100,0.30000000000000004,41576.062464898474
20,-100,0.35000000000000003,42426.205903810725
20,-100,0.4,43055.05282926246
20,-100,0.45,43441.38929532763
20,-100,0.5,43571.713463213615
20,-100,0.55,43441.38929532762
20,-100,0.6000000000000001,43055.05282926246
20,-100,0.65,42426.205903810725
20,-100,0.7000000000000001,41576.062464898474
20,-100,0.75,40531.82647740801
20,-100,0.8,39324.65114008448
20,-100,0.8500000000000001,37987.54443174683
20,-100,0.9,36553.45089195773
20,-100,0.9500000000000001,35053.67133001899
20,-100,1.0,33516.70266401046
20,-50,0.0,33685.12830553816
20,-50,0.05,35229.8204321799
20,-50,0.1,36737.136574831886
20,-50,0.15000000000000002,38178.43661482092
20,-50,0.2,39522.262452346215
20,-50,0.25,40735.50399739498
20,-50,0.30000000000000004,41784.98740190802
20,-50,0.35000000000000003,42639.40291840274
20,-50,0.4,43271.40987865574
20,-50,0.45,43659.68773399762
20,-50,0.5,43790.66679719961
20,-50,0.55,43659.68773399761
20,-50,0.6000000000000001,43271.40987865574
20,-50,0.65,42639.40291840274
20,-50,0.7000000000000001,41784.98740190802
20,-50,0.75,40735.50399739498
20,-50,0.8,39522.262452346215
20,-50,0.8500000000000001,38178.43661482092
20,-50,0.9,36737.136574831886
20,-50,0.9500000000000001,35229.820432179884
20,-50,1.0,33685.12830553816
20,0,0.0,33855.25521617218
20,0,0.05,35407.748818201006
20,0,0.1,36922.67766864417
20,0,0.15000000000000002,38371.25700176447
20,0,0.2,39721.869838469174
20,0,0.25,40941.23886606869
20,0,0.30000000000000004,41996.02269181665
20,0,0.35000000000000003,42854.75343819265
20,0,0.4,43489.95235279036
20,0,0.45,43880.19120740164
20,0,0.5,44011.83178102385
20,0,0.55,43880.191207401636
20,0,0.6000000000000001,43489.95235279036
20,0,0.65,42854.75343819265
20,0,0.7000000000000001,41996.02269181665
20,0,0.75,40941.23886606869
20,0,0.8,39721.869838469174
20,0,0.8500000000000001,38371.25700176447
20,0,0.9,36922.67766864417
20,0,0.9500000000000001,35407.74881820099
20,0,1.0,33855.25521617218
20,50,0.0,33685.12830553816
20,50,0.05,35229.8204321799
20,50,0.1,36737.136574831886
20,50,0.15000000000000002,38178.43661482092
20,50,0.2,39522.262452346215
20,50,0.25,40735.50399739498
20,50,0.30000000000000004,41784.98740190802
20,50,0.35000000000000003,42639.40291840274
20,50,0.4,43271.40987865574
20,50,0.45,43659.68773399762
20,50,0.5,43790.66679719961
20,50,0.55,43659.68773399761
20,50,0.6000000000000001,43271.40987865574
20,50,0.65,42639.40291840274
20,50,0.7000000000000001,41784.98740190802
20,50,0.75,40735.50399739498
20,50,0.8,39522.262452346215
20,50,0.8500000000000001,38178.43661482092
20,50,0.9,36737.136574831886
20,50,0.9500000000000001,35229.820432179884
20,50,1.0,33685.12830553816
20,100,0.0,33516.70266401046
20,100,0.05,35053.671330018995
20,100,0.1,36553.45089195773
20,100,0.15000000000000002,37987.54443174683
20,100,0.2,39324.65114008448
20,100,0.25,40531.82647740801
20,100,0.30000000000000004,41576.062464898474
20,100,0.35000000000000003,42426.205903810725
20,100,0.4,43055.05282926246
20,100,0.45,43441.38929532763
20,100,0.5,43571.713463213615
20,100,0.55,43441.38929532762
20,100,0.6000000000000001,43055.05282926246
20,100,0.65,42426.205903810725
20,100,0.7000000000000001,41576.062464898474
20,100,0.75,40531.82647740801
20,100,0.8,39324.65114008448
20,100,0.8500000000000001,37987.54443174683
20,100,0.9,36553.45089195773
20,100,0.9500000000000001,35053.67133001899
20,100,1.0,33516.70266401046
20,150,0.0,33349.95289951291
20,150,0.05,34879.274955242785
20,150,0.1,36371.59292732113
20,150,0.15000000000000002,37798.55167337993
20,150,0.2,39129.00610953681
20,150,0.25,40330.175599410955
20,150,0.30000000000000004,41369.21638298356
20,150,0.35000000000000003,42215.13025254799
20,150,0.4,42840.848586330816
20,150,0.45,43225.262980425505
20,150,0.5,43354.93876936678
20,150,0.55,43225.26298042549
20,150,0.6000000000000001,42840.848586330816
20,150,0.65,42215.13025254799
20,150,0.7000000000000001,41369.21638298356
20,150,0.75,40330.175599410955
20,150,0.8,39129.00610953681
20,150,0.8500000000000001,37798.55167337993
20,150,0.9,36371.59292732113
20,150,0.9500000000000001,34879.27495524278
20,150,1.0,33349.95289951291
20,200,0.0,33184.854122782635
20,200,0.05,34706.605277246534
20,200,0.1,36191.53553659181
20,200,0.15000000000000002,37611.4301304424
20,200,0.2,38935.29815849949
20,200,0.25,40130.521264760406
20,200,0.30000000000000004,41164.4182820777
20,200,0.35000000000000003,42006.144459218536
20,200,0.4,42628.765177487585
20,200,0.45,43011.27653002735
20,200,0.5,43140.31035961743
20,200,0.55,43011.276530027346
20,200,0.6000000000000001,42628.765177487585
20,200,0.65,42006.144459218536
20,200,0.7000000000000001,41164.4182820777
20,200,0.75,40130.521264760406
20,200,0.8,38935.29815849949
20,200,0.8500000000000001,37611.4301304424
20,200,0.9,36191.53553659181
20,200,0.9500000000000001,34706.60527724652
20,200,1.0,33184.854122782635
20,250,0.0,33021.381934985686
20,250,0.05,34535.63677834384
20,250,0.1,36013.25211030318
20,250,0.15000000000000002,37426.15214950426
20,250,0.2,38743.498660181765
20,250,0.25,39932.833967889674
20,250,0.30000000000000004,40961.637896451706
20,250,0.35000000000000003,41799.2176392224
20,250,0.4,42418.771260357105
20,250,0.45,42799.39832051983
20,250,0.5,42927.796515481394
20,250,0.55,42799.398320519824
20,250,0.6000000000000001,42418.771260357105
20,250,0.65,41799.2176392224
20,250,0.7000000000000001,40961.637896451706
20,250,0.75,39932.833967889674
20,250,0.8,38743.498660181765
20,250,0.8500000000000001,37426.15214950426
20,250,0.9,36013.25211030318
20,250,0.9500000000000001,34535.63677834383
20,250,1.0,33021.381934985686
20,300,0.0,32859.51241569653
20,300,0.05,34366.3444411951
20,300,0.1,35836.71656074287
20,300,0.15000000000000002,37242.69061935963
20,300,0.2,38553.57954910243
20,300,0.25,39737.08478177256
20,300,0.30000000000000004,40760.84555382204
20,300,0.35000000000000003,41594.31951353993
20,300,0.4,42210.836107120056
20,300,0.45,42589.597348360425
20,300,0.5,42717.3661404055
20,300,0.55,42589.59734836042
20,300,0.6000000000000001,42210.836107120056
20,300,0.65,41594.31951353993
20,300,0.7000000000000001,40760.84555382204
20,300,0.75,39737.08478177256
20,300,0.8,38553.57954910243
20,300,0.8500000000000001,37242.69061935963
20,300,0.9,35836.71656074287
20,300,0.9500000000000001,34366.344441195084
20,300,1.0,32859.51241569653
20,350,0.0,32699.222111229723
20,350,0.05,34198.7037366039
20,350,0.1,35661.903309227055
20,350,0.15000000000000002,37061.01895780178
20,350,0.2,38365.5133073995
20,350,0.25,39543.2453438127
20,350,0.30000000000000004,40562.01216087657
20,350,0.35000000000000003,41391.420393961685
20,350,0.4,42004.92958952435
20,350,0.45,42381.84321495379
20,350,0.5,42508.988744598646
20,350,0.55,42381.843214953784
20,350,0.6000000000000001,42004.92958952435
20,350,0.65,41391.420393961685
20,350,0.7000000000000001,40562.01216087657
20,350,0.75,39543.2453438127
20,350,0.8,38365.5133073995
20,350,0.8500000000000001,37061.01895780178
20,350,0.9,35661.903309227055
20,350,0.9500000000000001,34198.70373660389
20,350,1.0,32699.222111229723
